request_id,site_id,product_id,season,quantity_requested,request_date
7397,224,5,25B,1186,2026-02-25
7398,224,5,25B,6703,2026-02-05
7399,224,5,25B,1014,2026-02-17
7400,224,2,25B,19187,2026-02-17
7401,224,1,25B,11062,2026-02-04
7402,224,2,25B,3299,2026-02-17
7403,224,2,25B,3307,2026-02-23
7404,225,1,25A,6129,2025-10-13
7405,225,2,25A,18266,2025-10-18
7406,225,3,25A,1311,2025-10-02
7407,225,1,25B,7130,2026-02-22
7408,225,4,25B,7125,2026-02-12
7409,225,1,25B,868,2026-02-21
7410,225,3,25B,4713,2026-02-13
7411,225,2,25B,5215,2026-02-19
7412,225,3,25B,7676,2026-02-10
7413,225,4,25B,8879,2026-02-10
7414,225,3,25B,7342,2026-02-22
7415,226,5,25A,6273,2025-10-10
7416,226,2,25A,6850,2025-10-13
7417,226,2,25A,18589,2025-10-19
7418,226,4,25A,3972,2025-10-21
7419,226,3,25A,4076,2025-10-06
7420,226,3,25A,1995,2025-10-06
7421,226,1,25A,6190,2025-10-20
7422,226,4,25A,1264,2025-10-07
7423,226,1,25B,4852,2026-02-12
7424,226,5,25B,5396,2026-02-25
7425,226,4,25B,4173,2026-02-09
7426,227,3,25A,5299,2025-10-13
7427,227,1,25A,2092,2025-10-20
7428,227,4,25A,798,2025-10-07
7429,227,3,25A,647,2025-10-26
7430,227,2,25A,6752,2025-10-24
7431,227,3,25A,5524,2025-10-23
7432,227,5,25A,6154,2025-10-15
7433,227,3,25A,2958,2025-10-20
7434,227,5,25B,5632,2026-02-01
7435,227,1,25B,8802,2026-02-05
7436,227,4,25B,2147,2026-02-01
7437,227,4,25B,3854,2026-02-11
7438,227,5,25B,4012,2026-02-13
7439,227,1,25B,20215,2026-02-08
7440,227,5,25B,1827,2026-02-19
7441,228,4,25A,1001,2025-10-22
7442,228,4,25A,6916,2025-10-06
7443,228,5,25A,3283,2025-10-03
7444,228,2,25A,8560,2025-10-24
7445,228,5,25A,3695,2025-10-07
7446,228,4,25A,5096,2025-10-06
7447,228,1,25B,1217,2026-02-09
7448,228,3,25B,6519,2026-02-10
7449,228,2,25B,4541,2026-02-25
7450,228,1,25B,7940,2026-02-07
7451,229,4,25A,3845,2025-10-12
7452,229,4,25A,4587,2025-10-06
7453,229,5,25A,3751,2025-10-13
7454,229,3,25A,3282,2025-10-20
7455,229,5,25A,1074,2025-10-20
7456,229,2,25A,5850,2025-10-23
7457,229,5,25A,6888,2025-10-24
7458,229,5,25A,2116,2025-10-21
7459,229,3,25B,1513,2026-02-26
7460,229,5,25B,6157,2026-02-01
7461,229,1,25B,6412,2026-02-12
7462,229,5,25B,2466,2026-02-17
7463,230,5,25A,4243,2025-10-13
7464,230,3,25A,5895,2025-10-03
7465,230,5,25A,1375,2025-10-08
7466,230,3,25A,2409,2025-10-04
7467,230,4,25A,1348,2025-10-11
7468,230,2,25A,4926,2025-10-21
7469,230,3,25B,7612,2026-02-15
7470,230,2,25B,5666,2026-02-09
7471,230,1,25B,3302,2026-02-04
7472,230,3,25B,20694,2026-02-09
7473,230,3,25B,8018,2026-02-01
7474,230,2,25B,8370,2026-02-18
7475,230,1,25B,7487,2026-02-13
7476,230,3,25B,2032,2026-02-13
7477,231,2,25A,7413,2025-10-18
7478,231,1,25A,4242,2025-10-04
7479,231,4,25A,5717,2025-10-21
7480,231,2,25A,3580,2025-10-16
7481,231,4,25A,12492,2025-10-11
7482,231,5,25A,1824,2025-10-01
7483,231,5,25A,6632,2025-10-08
7484,231,2,25B,6395,2026-02-14
7485,231,3,25B,3034,2026-02-06
7486,231,2,25B,3878,2026-02-13
7487,231,4,25B,2940,2026-02-05
7488,231,1,25B,4695,2026-02-15
7489,232,3,25A,6807,2025-10-26
7490,232,5,25A,4600,2025-10-18
7491,232,2,25A,2437,2025-10-04
7492,232,2,25A,5174,2025-10-26
7493,232,2,25A,8405,2025-10-11
7494,232,4,25A,10314,2025-10-21
7495,232,1,25B,1749,2026-02-26
7496,232,2,25B,8199,2026-02-26
7497,232,4,25B,7303,2026-02-16
7498,232,1,25B,1525,2026-02-21
7499,232,2,25B,8690,2026-02-10
7500,232,3,25B,2531,2026-02-07
7501,232,4,25B,3607,2026-02-15
7502,233,4,25A,6527,2025-10-11
7503,233,5,25A,16866,2025-10-19
7504,233,1,25A,978,2025-10-05
7505,233,5,25A,4354,2025-10-13
7506,233,3,25A,17711,2025-10-25
7507,233,1,25B,5067,2026-02-11
7508,233,5,25B,7899,2026-02-10
7509,233,3,25B,5324,2026-02-25
7510,233,4,25B,8257,2026-02-15
7511,234,1,25A,1402,2025-10-04
7512,234,4,25A,5053,2025-10-25
7513,234,3,25A,996,2025-10-01
7514,234,5,25A,5205,2025-10-17
7515,234,4,25A,5894,2025-10-01
7516,234,1,25A,7124,2025-10-18
7517,234,4,25A,8857,2025-10-15
7518,234,1,25A,5897,2025-10-01
7519,234,4,25B,926,2026-02-21
7520,234,1,25B,7826,2026-02-06
7521,234,1,25B,3607,2026-02-11
7522,234,2,25B,7469,2026-02-26
7523,234,1,25B,2373,2026-02-06
7524,234,5,25B,6210,2026-02-17
7525,234,2,25B,5728,2026-02-19
7526,234,4,25B,3593,2026-02-16
7527,235,4,25A,5966,2025-10-14
7528,235,1,25A,2991,2025-10-16
7529,235,2,25A,4769,2025-10-20
7530,235,5,25A,2947,2025-10-08
7531,235,4,25A,3933,2025-10-08
7532,235,2,25B,3522,2026-02-09
7533,235,1,25B,1755,2026-02-01
7534,235,1,25B,1526,2026-02-08
7535,235,5,25B,8392,2026-02-15
7536,236,2,25A,8790,2025-10-24
7537,236,2,25A,8556,2025-10-26
7538,236,4,25A,1721,2025-10-25
7539,236,2,25A,6202,2025-10-03
7540,236,1,25A,4337,2025-10-18
7541,236,4,25A,4424,2025-10-15
7542,236,4,25A,1724,2025-10-07
7543,236,2,25B,3163,2026-02-23
7544,236,5,25B,1320,2026-02-03
7545,236,2,25B,5148,2026-02-13
7546,236,3,25B,7802,2026-02-07
7547,237,3,25A,5001,2025-10-02
7548,237,3,25A,1841,2025-10-07
7549,237,1,25A,772,2025-10-08
7550,237,2,25A,11319,2025-10-17
7551,237,4,25A,3296,2025-10-02
7552,237,4,25B,1038,2026-02-16
7553,237,2,25B,21189,2026-02-06
7554,237,5,25B,2275,2026-02-14
7555,238,4,25A,8542,2025-10-13
7556,238,1,25A,2116,2025-10-14
7557,238,3,25A,4857,2025-10-16
7558,238,5,25A,5918,2025-10-08
7559,238,4,25B,873,2026-02-05
7560,238,5,25B,8495,2026-02-06
7561,238,4,25B,2544,2026-02-09
7562,238,4,25B,5727,2026-02-22
7563,238,5,25B,7853,2026-02-14
7564,238,1,25B,7737,2026-02-08
7565,238,1,25B,16249,2026-02-25
7566,238,2,25B,17369,2026-02-23
7567,239,3,25A,2942,2025-10-14
7568,239,1,25A,5561,2025-10-12
7569,239,5,25A,8646,2025-10-16
7570,239,1,25A,665,2025-10-04
7571,239,1,25A,3530,2025-10-10
7572,239,3,25A,5724,2025-10-03
7573,239,2,25A,5538,2025-10-25
7574,239,3,25A,18820,2025-10-13
7575,239,1,25B,6733,2026-02-01
7576,239,1,25B,2618,2026-02-10
7577,239,4,25B,8943,2026-02-01
7578,239,2,25B,5826,2026-02-08
7579,240,5,25A,920,2025-10-21
7580,240,5,25A,8090,2025-10-21
7581,240,1,25A,17374,2025-10-07
7582,240,5,25A,8457,2025-10-12
7583,240,2,25A,7914,2025-10-10
7584,240,4,25A,4052,2025-10-04
7585,240,4,25A,3712,2025-10-18
7586,240,2,25B,2417,2026-02-17
7587,240,3,25B,2209,2026-02-21
7588,240,2,25B,1008,2026-02-05
7589,240,4,25B,2313,2026-02-02
7590,240,4,25B,6069,2026-02-02
7591,240,4,25B,7486,2026-02-19
7592,241,5,25A,4127,2025-10-13
7593,241,3,25A,8617,2025-10-19
7594,241,1,25A,4886,2025-10-26
7595,241,2,25A,5380,2025-10-15
7596,241,2,25A,4054,2025-10-19
7597,241,1,25A,2661,2025-10-16
7598,241,3,25A,18415,2025-10-25
7599,241,1,25A,22621,2025-10-22
7600,241,1,25B,7558,2026-02-14
7601,241,5,25B,6030,2026-02-10
7602,241,4,25B,929,2026-02-05
7603,241,5,25B,7531,2026-02-25
7604,241,2,25B,2297,2026-02-24
7605,241,5,25B,7216,2026-02-22
7606,242,2,25A,8974,2025-10-09
7607,242,3,25A,2319,2025-10-15
7608,242,4,25A,6470,2025-10-01
7609,242,3,25A,1223,2025-10-06
7610,242,2,25B,6531,2026-02-21
7611,242,1,25B,897,2026-02-17
7612,242,3,25B,8952,2026-02-22
7613,242,2,25B,1728,2026-02-04
7614,243,5,25A,10961,2025-10-03
7615,243,5,25A,6671,2025-10-23
7616,243,3,25A,6559,2025-10-02
7617,243,5,25B,3698,2026-02-16
7618,243,5,25B,5289,2026-02-09
7619,243,2,25B,8672,2026-02-12
7620,243,1,25B,2397,2026-02-19
7621,243,1,25B,2489,2026-02-26
7622,244,1,25A,1958,2025-10-24
7623,244,3,25A,6690,2025-10-25
7624,244,1,25A,1685,2025-10-05
7625,244,2,25A,6911,2025-10-24
7626,244,4,25B,4991,2026-02-26
7627,244,1,25B,3389,2026-02-19
7628,244,3,25B,8798,2026-02-18
7629,244,3,25B,8103,2026-02-11
7630,244,5,25B,4414,2026-02-02
7631,244,5,25B,3101,2026-02-03
7632,245,4,25A,6862,2025-10-15
7633,245,5,25A,2493,2025-10-02
7634,245,5,25A,7567,2025-10-05
7635,245,3,25A,5925,2025-10-08
7636,245,2,25A,2553,2025-10-20
7637,245,1,25A,2990,2025-10-05
7638,245,3,25A,3100,2025-10-12
7639,245,3,25A,3027,2025-10-12
7640,245,2,25B,1973,2026-02-08
7641,245,5,25B,7988,2026-02-13
7642,245,2,25B,6778,2026-02-18
7643,246,1,25A,6233,2025-10-14
7644,246,1,25A,726,2025-10-13
7645,246,1,25A,3035,2025-10-13
7646,246,2,25A,3579,2025-10-10
7647,246,5,25A,8099,2025-10-11
7648,246,2,25A,2447,2025-10-11
7649,246,3,25A,7933,2025-10-23
7650,246,4,25A,5470,2025-10-09
7651,246,2,25B,11826,2026-02-10
7652,246,1,25B,7396,2026-02-24
7653,246,1,25B,5374,2026-02-11
7654,246,3,25B,9278,2026-02-15
7655,246,4,25B,2832,2026-02-02
7656,246,5,25B,6863,2026-02-20
7657,247,3,25A,5031,2025-10-11
7658,247,4,25A,7495,2025-10-14
7659,247,2,25A,2578,2025-10-06
7660,247,5,25A,915,2025-10-02
7661,247,3,25A,6409,2025-10-03
7662,247,5,25A,16194,2025-10-01
7663,247,2,25A,3048,2025-10-16
7664,247,2,25B,4291,2026-02-05
7665,247,4,25B,6238,2026-02-21
7666,247,2,25B,8078,2026-02-08
7667,247,3,25B,7706,2026-02-22
7668,248,3,25A,7895,2025-10-26
7669,248,3,25A,5682,2025-10-12
7670,248,3,25A,4703,2025-10-14
7671,248,1,25A,4874,2025-10-05
7672,248,3,25B,10719,2026-02-19
7673,248,2,25B,1084,2026-02-22
7674,248,1,25B,6206,2026-02-25
7675,248,4,25B,8903,2026-02-25
7676,248,5,25B,3176,2026-02-22
7677,248,3,25B,5167,2026-02-18
7678,248,4,25B,5070,2026-02-15
7679,249,2,25A,4254,2025-10-02
7680,249,2,25A,6697,2025-10-20
7681,249,3,25A,6327,2025-10-22
7682,249,1,25A,5937,2025-10-19
7683,249,3,25A,4103,2025-10-15
7684,249,4,25A,7361,2025-10-25
7685,249,1,25A,2288,2025-10-13
7686,249,1,25B,1970,2026-02-04
7687,249,2,25B,8541,2026-02-01
7688,249,1,25B,8773,2026-02-17
7689,249,1,25B,3101,2026-02-01
7690,249,2,25B,2539,2026-02-14
7691,249,1,25B,8910,2026-02-25
7692,249,2,25B,994,2026-02-14
7693,250,2,25A,5308,2025-10-21
7694,250,4,25A,16619,2025-10-19
7695,250,2,25A,3260,2025-10-13
7696,250,2,25B,8147,2026-02-02
7697,250,2,25B,1034,2026-02-22
7698,250,2,25B,1183,2026-02-07
7699,250,3,25B,7421,2026-02-24
7700,251,1,25A,17781,2025-10-05
7701,251,4,25A,14133,2025-10-14
7702,251,1,25A,4022,2025-10-13
7703,251,3,25A,8597,2025-10-17
7704,251,3,25A,6683,2025-10-26
7705,251,5,25B,3495,2026-02-07
7706,251,1,25B,4955,2026-02-14
7707,251,4,25B,2642,2026-02-08
7708,252,5,25A,2252,2025-10-06
7709,252,1,25A,5265,2025-10-02
7710,252,5,25A,6612,2025-10-05
7711,252,3,25A,2839,2025-10-25
7712,252,3,25A,5263,2025-10-18
7713,252,3,25A,7934,2025-10-11
7714,252,3,25A,1690,2025-10-26
7715,252,5,25B,4198,2026-02-02
7716,252,2,25B,8142,2026-02-12
7717,252,4,25B,1596,2026-02-25
7718,252,5,25B,2233,2026-02-03
7719,252,1,25B,6290,2026-02-01
7720,252,3,25B,8888,2026-02-13
7721,253,4,25A,1984,2025-10-21
7722,253,4,25A,8739,2025-10-22
7723,253,4,25A,5542,2025-10-26
7724,253,2,25A,674,2025-10-07
7725,253,5,25B,2852,2026-02-04
7726,253,2,25B,6495,2026-02-06
7727,253,5,25B,853,2026-02-17
7728,253,1,25B,6959,2026-02-05
7729,253,3,25B,4196,2026-02-12
7730,254,3,25A,2317,2025-10-22
7731,254,3,25A,888,2025-10-02
7732,254,4,25A,3932,2025-10-23
7733,254,4,25A,6688,2025-10-05
7734,254,5,25A,2241,2025-10-22
7735,254,3,25A,1584,2025-10-14
7736,254,4,25B,891,2026-02-12
7737,254,2,25B,7126,2026-02-13
7738,254,2,25B,4611,2026-02-13
7739,255,4,25A,5500,2025-10-01
7740,255,4,25A,4168,2025-10-02
7741,255,5,25A,6016,2025-10-15
7742,255,1,25A,8722,2025-10-18
7743,255,5,25A,4904,2025-10-12
7744,255,4,25A,7898,2025-10-16
7745,255,2,25A,4672,2025-10-21
7746,255,5,25A,6606,2025-10-20
7747,255,3,25B,8384,2026-02-26
7748,255,2,25B,7893,2026-02-21
7749,255,3,25B,5509,2026-02-09
7750,255,3,25B,5516,2026-02-01
7751,255,1,25B,6704,2026-02-19
7752,255,3,25B,4212,2026-02-06
7753,255,5,25B,4240,2026-02-12
7754,255,1,25B,1259,2026-02-03
7755,256,1,25A,2651,2025-10-01
7756,256,4,25A,7314,2025-10-07
7757,256,5,25A,2457,2025-10-08
7758,256,4,25A,4517,2025-10-20
7759,256,2,25A,1388,2025-10-02
7760,256,3,25A,2796,2025-10-07
7761,256,4,25B,8520,2026-02-03
7762,256,4,25B,1213,2026-02-14
7763,256,2,25B,6831,2026-02-23
7764,257,1,25A,8559,2025-10-03
7765,257,2,25A,2445,2025-10-02
7766,257,1,25A,3982,2025-10-16
7767,257,4,25A,5640,2025-10-17
7768,257,1,25A,4532,2025-10-10
7769,257,2,25B,1776,2026-02-07
7770,257,4,25B,8821,2026-02-21
7771,257,5,25B,4585,2026-02-12
7772,257,3,25B,2762,2026-02-06
7773,257,5,25B,8751,2026-02-16
7774,257,5,25B,2175,2026-02-08
7775,257,3,25B,8531,2026-02-11
7776,258,3,25A,5707,2025-10-19
7777,258,1,25A,3437,2025-10-09
7778,258,2,25A,1591,2025-10-08
7779,258,3,25A,5311,2025-10-11
7780,258,3,25A,1964,2025-10-24
7781,258,1,25B,4206,2026-02-21
7782,258,4,25B,6228,2026-02-19
7783,258,2,25B,1745,2026-02-16
7784,258,2,25B,18248,2026-02-25
7785,258,3,25B,2810,2026-02-23
7786,259,3,25A,1985,2025-10-15
7787,259,5,25A,8248,2025-10-16
7788,259,5,25A,6236,2025-10-04
7789,259,1,25A,2410,2025-10-18
7790,259,1,25A,2534,2025-10-10
7791,259,3,25B,5706,2026-02-11
7792,259,3,25B,3247,2026-02-22
7793,259,5,25B,6366,2026-02-17
7794,259,3,25B,5559,2026-02-12
7795,260,2,25A,4622,2025-10-02
7796,260,1,25A,6686,2025-10-23
7797,260,4,25A,1945,2025-10-21
7798,260,3,25A,6268,2025-10-03
7799,260,4,25A,942,2025-10-12
7800,260,5,25A,1928,2025-10-25
7801,260,5,25A,2620,2025-10-15
7802,260,5,25A,4937,2025-10-24
7803,260,1,25B,815,2026-02-11
7804,260,3,25B,6401,2026-02-09
7805,260,1,25B,897,2026-02-06
7806,260,1,25B,6644,2026-02-22
7807,261,5,25A,1779,2025-10-19
7808,261,5,25A,5475,2025-10-21
7809,261,1,25A,12345,2025-10-17
7810,261,3,25B,5096,2026-02-06
7811,261,3,25B,3150,2026-02-17
7812,261,1,25B,8050,2026-02-20
7813,261,4,25B,634,2026-02-14
7814,261,4,25B,11363,2026-02-05
7815,262,5,25A,7056,2025-10-10
7816,262,2,25A,2685,2025-10-22
7817,262,2,25A,23701,2025-10-22
7818,262,4,25B,6046,2026-02-04
7819,262,1,25B,4490,2026-02-23
7820,262,1,25B,7156,2026-02-21
7821,262,5,25B,3571,2026-02-02
7822,262,1,25B,11601,2026-02-04
7823,262,3,25B,3304,2026-02-09
7824,262,5,25B,7170,2026-02-04
7825,263,3,25A,16768,2025-10-23
7826,263,2,25A,1687,2025-10-06
7827,263,2,25A,4978,2025-10-23
7828,263,5,25A,4333,2025-10-26
7829,263,5,25A,22626,2025-10-05
7830,263,1,25B,7981,2026-02-03
7831,263,2,25B,6014,2026-02-10
7832,263,3,25B,13342,2026-02-11
7833,263,3,25B,8715,2026-02-11
7834,263,1,25B,8951,2026-02-06
7835,264,5,25A,4939,2025-10-04
7836,264,3,25A,13307,2025-10-04
7837,264,2,25A,2283,2025-10-23
7838,264,3,25A,5871,2025-10-13
7839,264,4,25B,4246,2026-02-08
7840,264,2,25B,1736,2026-02-16
7841,264,4,25B,3339,2026-02-09
7842,264,1,25B,7015,2026-02-09
7843,265,5,25A,7643,2025-10-12
7844,265,4,25A,1987,2025-10-25
7845,265,2,25A,4907,2025-10-02
7846,265,1,25A,8555,2025-10-17
7847,265,4,25A,8403,2025-10-03
7848,265,5,25A,14034,2025-10-24
7849,265,2,25A,4921,2025-10-13
7850,265,1,25B,2900,2026-02-20
7851,265,2,25B,4201,2026-02-18
7852,265,5,25B,18324,2026-02-22
7853,265,1,25B,4739,2026-02-23
7854,266,3,25A,7033,2025-10-10
7855,266,4,25A,6515,2025-10-10
7856,266,5,25A,5265,2025-10-17
7857,266,1,25A,1243,2025-10-25
7858,266,2,25A,7123,2025-10-01
7859,266,4,25A,4334,2025-10-11
7860,266,2,25A,3134,2025-10-13
7861,266,2,25A,8979,2025-10-05
7862,266,3,25B,2533,2026-02-03
7863,266,3,25B,8147,2026-02-22
7864,266,3,25B,12547,2026-02-02
7865,266,4,25B,3604,2026-02-05
7866,266,5,25B,6585,2026-02-23
7867,267,2,25A,6083,2025-10-01
7868,267,4,25A,4221,2025-10-08
7869,267,3,25A,1565,2025-10-12
7870,267,1,25A,4313,2025-10-06
7871,267,5,25A,7586,2025-10-02
7872,267,2,25A,8699,2025-10-20
7873,267,3,25A,2423,2025-10-22
7874,267,4,25B,4100,2026-02-25
7875,267,1,25B,7730,2026-02-24
7876,267,2,25B,5962,2026-02-21
7877,267,2,25B,2539,2026-02-03
7878,267,5,25B,3008,2026-02-24
7879,267,1,25B,7506,2026-02-12
7880,267,3,25B,6293,2026-02-06
7881,268,4,25A,3806,2025-10-19
7882,268,5,25A,2221,2025-10-16
7883,268,1,25A,3991,2025-10-22
7884,268,2,25B,5635,2026-02-14
7885,268,3,25B,1029,2026-02-08
7886,268,2,25B,4432,2026-02-13
7887,268,1,25B,4850,2026-02-06
7888,268,5,25B,8553,2026-02-12
7889,268,5,25B,3718,2026-02-07
7890,269,4,25A,2809,2025-10-14
7891,269,5,25A,8984,2025-10-11
7892,269,2,25A,11709,2025-10-10
7893,269,5,25A,1400,2025-10-20
7894,269,1,25A,5450,2025-10-02
7895,269,3,25A,12662,2025-10-12
7896,269,2,25B,2982,2026-02-26
7897,269,5,25B,3635,2026-02-02
7898,269,5,25B,4070,2026-02-26
7899,269,5,25B,844,2026-02-03
7900,269,2,25B,3510,2026-02-06
7901,269,5,25B,1845,2026-02-14
7902,269,4,25B,2471,2026-02-06
7903,270,1,25A,8031,2025-10-01
7904,270,2,25A,8635,2025-10-16
7905,270,4,25A,1291,2025-10-21
7906,270,4,25A,1073,2025-10-18
7907,270,3,25A,4722,2025-10-20
7908,270,4,25A,6554,2025-10-16
7909,270,5,25B,8439,2026-02-01
7910,270,5,25B,995,2026-02-02
7911,270,1,25B,6442,2026-02-23
7912,270,1,25B,1664,2026-02-23
7913,271,5,25A,8354,2025-10-21
7914,271,4,25A,5092,2025-10-14
7915,271,2,25A,1088,2025-10-09
7916,271,3,25A,3284,2025-10-11
7917,271,5,25A,738,2025-10-22
7918,271,5,25A,2043,2025-10-25
7919,271,3,25B,4872,2026-02-10
7920,271,1,25B,7390,2026-02-22
7921,271,5,25B,1503,2026-02-04
7922,271,3,25B,19186,2026-02-05
7923,271,3,25B,1450,2026-02-09
7924,271,2,25B,5789,2026-02-01
7925,272,1,25A,2859,2025-10-20
7926,272,3,25A,6086,2025-10-20
7927,272,4,25A,7299,2025-10-11
7928,272,4,25A,5541,2025-10-04
7929,272,3,25A,3617,2025-10-06
7930,272,2,25A,2153,2025-10-10
7931,272,4,25A,7781,2025-10-09
7932,272,3,25A,6953,2025-10-06
7933,272,4,25B,7146,2026-02-07
7934,272,1,25B,2264,2026-02-09
7935,272,2,25B,16384,2026-02-26
7936,273,2,25A,5613,2025-10-12
7937,273,1,25A,5895,2025-10-25
7938,273,5,25A,2014,2025-10-04
7939,273,1,25A,8337,2025-10-14
7940,273,3,25B,2581,2026-02-03
7941,273,4,25B,18112,2026-02-11
7942,273,1,25B,8441,2026-02-06
7943,274,3,25A,5752,2025-10-06
7944,274,3,25A,5854,2025-10-04
7945,274,2,25A,5067,2025-10-26
7946,274,1,25A,5918,2025-10-04
7947,274,4,25A,3795,2025-10-14
7948,274,2,25B,3609,2026-02-26
7949,274,2,25B,6482,2026-02-04
7950,274,1,25B,8598,2026-02-17
7951,275,5,25A,8957,2025-10-08
7952,275,5,25A,2378,2025-10-09
7953,275,5,25A,1528,2025-10-02
7954,275,2,25B,4762,2026-02-17
7955,275,4,25B,1827,2026-02-24
7956,275,1,25B,6462,2026-02-08
7957,275,4,25B,6768,2026-02-25
7958,275,4,25B,1201,2026-02-16
7959,275,5,25B,2153,2026-02-22
7960,276,1,25A,2082,2025-10-03
7961,276,3,25A,6906,2025-10-18
7962,276,1,25A,17432,2025-10-03
7963,276,3,25A,907,2025-10-05
7964,276,2,25A,7699,2025-10-14
7965,276,5,25A,2042,2025-10-06
7966,276,2,25B,5745,2026-02-20
7967,276,2,25B,4019,2026-02-12
7968,276,4,25B,8415,2026-02-15
7969,276,2,25B,1573,2026-02-08
7970,277,1,25A,5287,2025-10-04
7971,277,3,25A,3480,2025-10-17
7972,277,3,25A,4666,2025-10-09
7973,277,4,25A,13980,2025-10-20
7974,277,4,25B,3449,2026-02-14
7975,277,4,25B,6663,2026-02-14
7976,277,4,25B,6294,2026-02-02
7977,277,1,25B,7028,2026-02-15
7978,277,2,25B,5316,2026-02-14
7979,278,1,25A,20534,2025-10-06
7980,278,4,25A,3221,2025-10-18
7981,278,2,25A,6659,2025-10-05
7982,278,4,25A,7902,2025-10-24
7983,278,2,25A,8526,2025-10-12
7984,278,5,25A,5369,2025-10-08
7985,278,4,25A,3449,2025-10-03
7986,278,3,25A,7018,2025-10-25
7987,278,3,25B,8941,2026-02-23
7988,278,4,25B,8435,2026-02-18
7989,278,5,25B,5252,2026-02-18
7990,278,5,25B,4868,2026-02-13
7991,278,1,25B,2179,2026-02-16
7992,278,2,25B,3564,2026-02-18
7993,279,4,25A,6700,2025-10-23
7994,279,3,25A,7321,2025-10-25
7995,279,4,25A,7942,2025-10-05
7996,279,5,25B,676,2026-02-07
7997,279,5,25B,7243,2026-02-17
7998,279,5,25B,4823,2026-02-07
7999,279,1,25B,2140,2026-02-03
8000,279,4,25B,887,2026-02-21
8001,280,4,25A,6906,2025-10-16
8002,280,3,25A,1203,2025-10-01
8003,280,4,25A,6242,2025-10-09
8004,280,3,25A,5032,2025-10-25
8005,280,4,25A,8286,2025-10-02
8006,280,5,25A,5955,2025-10-24
8007,280,2,25B,7074,2026-02-01
8008,280,5,25B,1089,2026-02-23
8009,280,5,25B,7266,2026-02-01
8010,280,3,25B,7317,2026-02-06
8011,280,1,25B,7952,2026-02-12
8012,280,5,25B,8449,2026-02-23
8013,280,3,25B,7024,2026-02-10
8014,280,1,25B,2833,2026-02-04
8015,281,4,25A,871,2025-10-10
8016,281,3,25A,4601,2025-10-23
8017,281,1,25A,7709,2025-10-05
8018,281,5,25A,8198,2025-10-22
8019,281,3,25B,2431,2026-02-11
8020,281,2,25B,991,2026-02-25
8021,281,5,25B,2328,2026-02-04
8022,281,1,25B,3350,2026-02-06
8023,281,2,25B,2965,2026-02-18
8024,281,4,25B,7949,2026-02-05
8025,281,2,25B,3041,2026-02-06
8026,281,1,25B,1297,2026-02-09
8027,282,1,25A,6236,2025-10-11
8028,282,5,25A,4038,2025-10-09
8029,282,3,25A,3452,2025-10-05
8030,282,4,25A,3555,2025-10-26
8031,282,1,25A,2694,2025-10-12
8032,282,3,25B,8884,2026-02-05
8033,282,4,25B,4077,2026-02-02
8034,282,3,25B,3316,2026-02-21
8035,283,3,25A,6045,2025-10-09
8036,283,1,25A,2314,2025-10-15
8037,283,3,25A,6343,2025-10-26
8038,283,1,25A,5279,2025-10-10
8039,283,3,25A,7057,2025-10-08
8040,283,5,25A,2966,2025-10-19
8041,283,1,25B,17084,2026-02-19
8042,283,3,25B,4937,2026-02-16
8043,283,4,25B,3328,2026-02-26
8044,283,2,25B,6188,2026-02-01
8045,284,2,25A,8606,2025-10-18
8046,284,2,25A,1169,2025-10-06
8047,284,1,25A,3105,2025-10-16
8048,284,1,25A,4989,2025-10-15
8049,284,1,25B,4491,2026-02-01
8050,284,5,25B,5431,2026-02-06
8051,284,2,25B,6912,2026-02-24
8052,284,3,25B,6228,2026-02-06
8053,285,2,25A,2210,2025-10-18
8054,285,4,25A,848,2025-10-14
8055,285,2,25A,6423,2025-10-01
8056,285,1,25A,3813,2025-10-12
8057,285,1,25B,7157,2026-02-18
8058,285,5,25B,8015,2026-02-05
8059,285,4,25B,7747,2026-02-21
8060,285,3,25B,5423,2026-02-13
8061,285,3,25B,3804,2026-02-12
8062,285,5,25B,4446,2026-02-03
8063,285,3,25B,5221,2026-02-07
8064,285,5,25B,11139,2026-02-13
8065,286,3,25A,4838,2025-10-16
8066,286,1,25A,2863,2025-10-20
8067,286,4,25A,17726,2025-10-15
8068,286,4,25A,5680,2025-10-04
8069,286,5,25A,3060,2025-10-03
8070,286,3,25A,3714,2025-10-21
8071,286,4,25A,14278,2025-10-17
8072,286,2,25B,6841,2026-02-13
8073,286,5,25B,2877,2026-02-12
8074,286,3,25B,878,2026-02-11
8075,286,2,25B,17241,2026-02-20
8076,286,2,25B,2668,2026-02-07
8077,286,1,25B,5366,2026-02-24
8078,287,5,25A,1358,2025-10-07
8079,287,1,25A,6796,2025-10-01
8080,287,2,25A,5140,2025-10-17
8081,287,1,25A,5674,2025-10-24
8082,287,2,25A,6998,2025-10-19
8083,287,2,25A,4341,2025-10-08
8084,287,3,25B,7201,2026-02-21
8085,287,2,25B,11345,2026-02-14
8086,287,2,25B,2327,2026-02-25
8087,287,5,25B,1623,2026-02-25
8088,287,2,25B,10999,2026-02-16
8089,287,4,25B,6835,2026-02-03
8090,287,5,25B,3523,2026-02-02
8091,288,3,25A,4363,2025-10-07
8092,288,2,25A,5183,2025-10-07
8093,288,5,25A,7507,2025-10-26
8094,288,1,25A,8018,2025-10-13
8095,288,3,25A,6577,2025-10-02
8096,288,5,25A,7917,2025-10-18
